Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
0,0,0,0,0,0,0,0
0.05,7.38871e-05,0,0,0.00443323,0,0,0.00443323
0.1,0.000591097,0,0,0.0177329,0,0,0.0177329
0.15,0.00199495,0,0,0.0398991,0,0,0.0398991
0.2,0.00472878,0,0,0.0709317,0,0,0.0709317
0.25,0.00923589,0,0,0.110831,0,0,0.110831
0.3,0.0159587,0,0,0.159299,0,0,0.159299
0.35,0.0250985,0,0,0.204816,0,0,0.204816
0.4,0.0362925,0,0,0.241467,0,0,0.241467
0.45,0.0490974,0,0,0.269251,0,0,0.269251
0.5,0.0630698,0,0,0.288169,0,0,0.288169
0.55,0.0777665,0,0,0.29822,0,0,0.29822
0.6,0.0927477,0,0,0.3,0,0,0.3
0.65,0.107748,0,0,0.3,0,0,0.3
0.7,0.122748,0,0,0.3,0,0,0.3
0.75,0.137748,0,0,0.3,0,0,0.3
0.8,0.152748,0,0,0.3,0,0,0.3
0.85,0.167748,0,0,0.3,0,0,0.3
0.9,0.182748,0,0,0.3,0,0,0.3
0.95,0.197748,0,0,0.3,0,0,0.3
1,0.212748,0,0,0.3,0,0,0.3
1.05,0.227748,0,0,0.3,0,0,0.3
1.1,0.242748,0,0,0.3,0,0,0.3
1.15,0.257748,0,0,0.3,0,0,0.3
1.2,0.272748,0,0,0.3,0,0,0.3
1.25,0.287748,0,0,0.3,0,0,0.3
1.3,0.302748,0,0,0.3,0,0,0.3
1.35,0.317748,0,0,0.3,0,0,0.3
1.4,0.332748,0,0,0.3,0,0,0.3
1.45,0.347748,0,0,0.3,0,0,0.3
1.5,0.362748,0,0,0.3,0,0,0.3
1.55,0.377748,0,0,0.3,0,0,0.3
1.6,0.392748,0,0,0.3,0,0,0.3
1.65,0.407748,0,0,0.3,0,0,0.3
1.7,0.422748,0,0,0.3,0,0,0.3
1.75,0.437748,0,0,0.3,0,0,0.3
1.8,0.452748,0,0,0.3,0,0,0.3
1.85,0.467748,0,0,0.3,0,0,0.3
1.9,0.482748,0,0,0.3,0,0,0.3
1.95,0.497748,0,0,0.3,0,0,0.3
2,0.512748,0,0,0.3,0,0,0.3
2.05,0.527748,0,0,0.3,0,0,0.3
2.1,0.542748,0,0,0.3,0,0,0.3
2.15,0.557748,0,0,0.3,0,0,0.3
2.2,0.572748,0,0,0.3,0,0,0.3
2.25,0.587748,0,0,0.3,0,0,0.3
2.3,0.602748,0,0,0.3,0,0,0.3
2.35,0.617748,0,0,0.3,0,0,0.3
2.4,0.632748,0,0,0.3,0,0,0.3
2.45,0.647748,0,0,0.3,0,0,0.3
2.5,0.662748,0,0,0.3,0,0,0.3
2.55,0.677748,0,0,0.3,0,0,0.3
2.6,0.692748,0,0,0.3,0,0,0.3
2.65,0.707748,0,0,0.3,0,0,0.3
2.7,0.722748,0,0,0.3,0,0,0.3
2.75,0.737748,0,0,0.3,0,0,0.3
2.8,0.752748,0,0,0.3,0,0,0.3
2.85,0.767748,0,0,0.3,0,0,0.3
2.9,0.782748,0,0,0.3,0,0,0.3
2.95,0.797748,0,0,0.3,0,0,0.3
3,0.812748,0,0,0.3,0,0,0.3
3.05,0.827748,0,0,0.3,0,0,0.3
3.1,0.842748,0,0,0.3,0,0,0.3
3.15,0.857748,0,0,0.3,0,0,0.3
3.2,0.872748,0,0,0.3,0,0,0.3
3.25,0.887748,0,0,0.3,0,0,0.3
3.3,0.902748,0,0,0.3,0,0,0.3
3.35,0.917748,0,0,0.3,0,0,0.3
3.4,0.932748,0,0,0.3,0,0,0.3
3.45,0.947748,0,0,0.3,0,0,0.3
3.5,0.962748,0,0,0.3,0,0,0.3
3.55,0.977748,0,0,0.3,0,0,0.3
3.6,0.992748,0,0,0.3,0,0,0.3
3.65,1.00775,0,0,0.3,0,0,0.3
3.7,1.02275,0,0,0.3,0,0,0.3
3.75,1.03775,0,0,0.3,0,0,0.3
3.8,1.05275,0,0,0.3,0,0,0.3
3.85,1.06775,0,0,0.3,0,0,0.3
3.9,1.08275,0,0,0.3,0,0,0.3
3.95,1.09775,0,0,0.3,0,0,0.3
4,1.11275,0,0,0.3,0,0,0.3
4.05,1.12775,0,0,0.3,0,0,0.3
4.1,1.14275,0,0,0.3,0,0,0.3
4.15,1.15775,0,0,0.3,0,0,0.3
4.2,1.17275,0,0,0.3,0,0,0.3
4.25,1.18775,0,0,0.3,0,0,0.3
4.3,1.20275,0,0,0.3,0,0,0.3
4.35,1.21775,0,0,0.3,0,0,0.3
4.4,1.23275,0,0,0.3,0,0,0.3
4.45,1.24775,0,0,0.3,0,0,0.3
4.5,1.26275,0,0,0.3,0,0,0.3
4.55,1.27775,0,0,0.3,0,0,0.3
4.6,1.29275,0,0,0.3,0,0,0.3
4.65,1.30775,0,0,0.3,0,0,0.3
4.7,1.32275,0,0,0.3,0,0,0.3
4.75,1.33775,0,0,0.3,0,0,0.3
4.8,1.35275,0,0,0.3,0,0,0.3
4.85,1.36775,0,0,0.3,0,0,0.3
4.9,1.38275,0,0,0.3,0,0,0.3
4.95,1.39775,0,0,0.3,0,0,0.3
5,1.41275,0,0,0.3,0,0,0.3
5.05,1.42775,0,0,0.3,0,0,0.3
5.1,1.44275,0,0,0.3,0,0,0.3
5.15,1.45775,0,0,0.3,0,0,0.3
5.2,1.47275,0,0,0.3,0,0,0.3
5.25,1.48775,0,0,0.3,0,0,0.3
5.3,1.50275,0,0,0.3,0,0,0.3
5.35,1.51775,0,0,0.3,0,0,0.3
5.4,1.53275,0,0,0.3,0,0,0.3
5.45,1.54775,0,0,0.3,0,0,0.3
5.5,1.56275,0,0,0.3,0,0,0.3
5.55,1.57775,0,0,0.3,0,0,0.3
5.6,1.59275,0,0,0.3,0,0,0.3
5.65,1.60775,0,0,0.3,0,0,0.3
5.7,1.62275,0,0,0.3,0,0,0.3
5.75,1.63775,0,0,0.3,0,0,0.3
5.8,1.65275,0,0,0.3,0,0,0.3
5.85,1.66775,0,0,0.3,0,0,0.3
5.9,1.68275,0,0,0.3,0,0,0.3
5.95,1.69775,0,0,0.3,0,0,0.3
6,1.71275,0,0,0.3,0,0,0.3
6.05,1.72775,0,0,0.3,0,0,0.3
6.1,1.74275,0,0,0.3,0,0,0.3
6.15,1.75775,0,0,0.3,0,0,0.3
6.2,1.77275,0,0,0.3,0,0,0.3
6.25,1.78775,0,0,0.3,0,0,0.3
6.3,1.80275,0,0,0.3,0,0,0.3
6.35,1.81775,0,0,0.3,0,0,0.3
6.4,1.83275,0,0,0.3,0,0,0.3
6.45,1.84775,0,0,0.3,0,0,0.3
6.5,1.86275,0,0,0.3,0,0,0.3
6.55,1.87775,0,0,0.3,0,0,0.3
6.6,1.89275,0,0,0.3,0,0,0.3
6.65,1.90775,0,0,0.3,0,0,0.3
6.7,1.92275,0,0,0.3,0,0,0.3
6.75,1.93775,0,0,0.3,0,0,0.3
6.8,1.95275,0,0,0.3,0,0,0.3
6.85,1.96775,0,0,0.3,0,0,0.3
6.9,1.98275,0,0,0.3,0,0,0.3
6.95,1.99775,0,0,0.3,0,0,0.3
7,2.01275,0,0,0.3,0,0,0.3
7.05,2.02775,0,0,0.3,0,0,0.3
7.1,2.04275,0,0,0.3,0,0,0.3
7.15,2.05775,0,0,0.3,0,0,0.3
7.2,2.07275,0,0,0.3,0,0,0.3
7.25,2.08775,0,0,0.3,0,0,0.3
7.3,2.10275,0,0,0.3,0,0,0.3
7.35,2.11775,0,0,0.3,0,0,0.3
7.4,2.13275,0,0,0.3,0,0,0.3
7.45,2.14775,0,0,0.3,0,0,0.3
7.5,2.16275,0,0,0.3,0,0,0.3
7.55,2.17775,0,0,0.3,0,0,0.3
7.6,2.19275,0,0,0.3,0,0,0.3
7.65,2.20775,0,0,0.3,0,0,0.3
7.7,2.22275,0,0,0.3,0,0,0.3
7.75,2.23775,0,0,0.3,0,0,0.3
7.8,2.25275,0,0,0.3,0,0,0.3
7.85,2.26775,0,0,0.3,0,0,0.3
7.9,2.28275,0,0,0.3,0,0,0.3
7.95,2.29775,0,0,0.3,0,0,0.3
8,2.31275,0,0,0.3,0,0,0.3
8.05,2.32775,0,0,0.3,0,0,0.3
8.1,2.34275,0,0,0.3,0,0,0.3
8.15,2.35775,0,0,0.3,0,0,0.3
8.2,2.37275,0,0,0.3,0,0,0.3
8.25,2.38775,0,0,0.3,0,0,0.3
8.3,2.40275,0,0,0.3,0,0,0.3
8.35,2.41775,0,0,0.3,0,0,0.3
8.4,2.43275,0,0,0.3,0,0,0.3
8.45,2.44775,0,0,0.3,0,0,0.3
8.5,2.46275,0,0,0.3,0,0,0.3
8.55,2.47775,0,0,0.3,0,0,0.3
8.6,2.49275,0,0,0.3,0,0,0.3
8.65,2.50775,0,0,0.3,0,0,0.3
8.7,2.52275,0,0,0.3,0,0,0.3
8.75,2.53775,0,0,0.3,0,0,0.3
8.8,2.55275,0,0,0.3,0,0,0.3
8.85,2.56775,0,0,0.3,0,0,0.3
8.9,2.58275,0,0,0.3,0,0,0.3
8.95,2.59775,0,0,0.3,0,0,0.3
9,2.61275,0,0,0.3,0,0,0.3
9.05,2.62775,0,0,0.3,0,0,0.3
9.1,2.64275,0,0,0.3,0,0,0.3
9.15,2.65775,0,0,0.3,0,0,0.3
9.2,2.67275,0,0,0.3,0,0,0.3
9.25,2.68775,0,0,0.3,0,0,0.3
9.3,2.70275,0,0,0.3,0,0,0.3
9.35,2.71775,0,0,0.3,0,0,0.3
9.4,2.73275,0,0,0.3,0,0,0.3
9.45,2.74775,0,0,0.3,0,0,0.3
9.5,2.76275,0,0,0.3,0,0,0.3
9.55,2.77775,0,0,0.3,0,0,0.3
9.6,2.79275,0,0,0.3,0,0,0.3
9.65,2.80775,0,0,0.3,0,0,0.3
9.7,2.82275,0,0,0.3,0,0,0.3
9.75,2.83775,0,0,0.3,0,0,0.3
9.8,2.85275,0,0,0.3,0,0,0.3
9.85,2.86775,0,0,0.3,0,0,0.3
9.9,2.88275,0,0,0.3,0,0,0.3
9.95,2.89775,0,0,0.3,0,0,0.3
10,2.91275,0,0,0.3,0,0,0.3
10.05,2.92775,0,0,0.3,0,0,0.3
10.1,2.94275,0,0,0.3,0,0,0.3
10.15,2.95775,0,0,0.3,0,0,0.3
10.2,2.97275,0,0,0.3,0,0,0.3
10.25,2.98775,0,0,0.3,0,0,0.3
10.3,3.00275,0,0,0.3,0,0,0.3
10.35,3.01775,0,0,0.3,0,0,0.3
10.4,3.03275,0,0,0.3,0,0,0.3
10.45,3.04775,0,0,0.3,0,0,0.3
10.5,3.06275,0,0,0.3,0,0,0.3
10.55,3.07775,0,0,0.3,0,0,0.3
10.6,3.09275,0,0,0.3,0,0,0.3
10.65,3.10775,0,0,0.3,0,0,0.3
10.7,3.12275,0,0,0.3,0,0,0.3
10.75,3.13775,0,0,0.3,0,0,0.3
10.8,3.15275,0,0,0.3,0,0,0.3
10.85,3.16775,0,0,0.3,0,0,0.3
10.9,3.18275,0,0,0.3,0,0,0.3
10.95,3.19775,0,0,0.3,0,0,0.3
11,3.21275,0,0,0.3,0,0,0.3
11.05,3.22775,0,0,0.3,0,0,0.3
11.1,3.24275,0,0,0.3,0,0,0.3
11.15,3.25775,0,0,0.3,0,0,0.3
11.2,3.27275,0,0,0.3,0,0,0.3
11.25,3.28775,0,0,0.3,0,0,0.3
11.3,3.30275,0,0,0.3,0,0,0.3
11.35,3.31775,0,0,0.3,0,0,0.3
11.4,3.33275,0,0,0.3,0,0,0.3
11.45,3.34775,0,0,0.3,0,0,0.3
11.5,3.36275,0,0,0.3,0,0,0.3
11.55,3.37775,0,0,0.3,0,0,0.3
11.6,3.39275,0,0,0.3,0,0,0.3
11.65,3.40775,0,0,0.3,0,0,0.3
11.7,3.42275,0,0,0.3,0,0,0.3
11.75,3.43775,0,0,0.3,0,0,0.3
11.8,3.45275,0,0,0.3,0,0,0.3
11.85,3.46775,0,0,0.3,0,0,0.3
11.9,3.48275,0,0,0.3,0,0,0.3
11.95,3.49775,0,0,0.3,0,0,0.3
12,3.51275,0,0,0.3,0,0,0.3
12.05,3.52775,0,0,0.3,0,0,0.3
12.1,3.54275,0,0,0.3,0,0,0.3
12.15,3.55775,0,0,0.3,0,0,0.3
12.2,3.57275,0,0,0.3,0,0,0.3
12.25,3.58775,0,0,0.3,0,0,0.3
12.3,3.60275,0,0,0.3,0,0,0.3
12.35,3.61775,0,0,0.3,0,0,0.3
12.4,3.63275,0,0,0.3,0,0,0.3
12.45,3.64775,0,0,0.3,0,0,0.3
12.5,3.66275,0,0,0.3,0,0,0.3
12.55,3.67775,0,0,0.3,0,0,0.3
12.6,3.69275,0,0,0.3,0,0,0.3
12.65,3.70775,0,0,0.3,0,0,0.3
12.7,3.72275,0,0,0.3,0,0,0.3
12.75,3.73775,0,0,0.3,0,0,0.3
12.8,3.75275,0,0,0.3,0,0,0.3
12.85,3.76775,0,0,0.3,0,0,0.3
12.9,3.78275,0,0,0.3,0,0,0.3
12.95,3.79775,0,0,0.3,0,0,0.3
13,3.81275,0,0,0.3,0,0,0.3
13.05,3.82775,0,0,0.3,0,0,0.3
13.1,3.84275,0,0,0.3,0,0,0.3
13.15,3.85775,0,0,0.3,0,0,0.3
13.2,3.87275,0,0,0.3,0,0,0.3
13.25,3.88775,0,0,0.3,0,0,0.3
13.3,3.90275,0,0,0.3,0,0,0.3
13.35,3.91775,0,0,0.3,0,0,0.3
13.4,3.93275,0,0,0.3,0,0,0.3
13.45,3.94775,0,0,0.3,0,0,0.3
13.5,3.96275,0,0,0.3,0,0,0.3
13.55,3.97775,0,0,0.3,0,0,0.3
13.6,3.99275,0,0,0.3,0,0,0.3
13.65,4.00775,0,0,0.3,0,0,0.3
13.7,4.02275,0,0,0.3,0,0,0.3
13.75,4.03775,0,0,0.3,0,0,0.3
13.8,4.05275,0,0,0.3,0,0,0.3
13.85,4.06775,0,0,0.3,0,0,0.3
13.9,4.08275,0,0,0.3,0,0,0.3
13.95,4.09775,0,0,0.3,0,0,0.3
14,4.11275,0,0,0.3,0,0,0.3
14.05,4.12775,0,0,0.3,0,0,0.3
14.1,4.14275,0,0,0.3,0,0,0.3
14.15,4.15775,0,0,0.3,0,0,0.3
14.2,4.17275,0,0,0.3,0,0,0.3
14.25,4.18775,0,0,0.30001,0,0,0.30001
14.3,4.20205,1.89495e-06,0.000378991,0.3,0.000113697,0.0151596,0.3
14.35,4.21705,1.51596e-05,0.00151596,0.3,0.000454789,0.0303193,0.3
14.4,4.23205,5.11637e-05,0.00341092,0.299998,0.00102327,0.0454789,0.3
14.45,4.24705,0.000121277,0.00606386,0.299994,0.00181915,0.0606386,0.3
14.5,4.26205,0.000236868,0.00947477,0.299987,0.00284239,0.0757982,0.3
14.55,4.27704,0.000409305,0.0136437,0.299972,0.00409298,0.0909578,0.3
14.6,4.29204,0.000649954,0.0185706,0.299948,0.00557085,0.106117,0.3
14.65,4.30704,0.000970176,0.0242554,0.299912,0.00727591,0.121277,0.3
14.7,4.32203,0.00138133,0.0306983,0.299859,0.00920803,0.136437,0.3
14.75,4.33702,0.00189476,0.0378991,0.299785,0.011367,0.151596,0.3
14.8,4.35201,0.00252181,0.0458579,0.299685,0.0137526,0.166756,0.3
14.85,4.36699,0.00327379,0.0545747,0.299553,0.0163643,0.181916,0.3
14.9,4.38197,0.004162,0.0640495,0.299385,0.0192017,0.197075,0.3
14.95,4.39693,0.00519771,0.0742822,0.299173,0.0222642,0.212235,0.3
15,4.41188,0.00639215,0.085273,0.29891,0.0255509,0.227395,0.3
15.05,4.42682,0.00775652,0.0970217,0.298589,0.0290609,0.242554,0.3
15.1,4.44174,0.00930194,0.109528,0.298202,0.0327929,0.257714,0.3
15.15,4.45664,0.0110395,0.122793,0.297741,0.0367454,0.272874,0.3
15.2,4.47151,0.0129801,0.136816,0.297197,0.0409168,0.288033,0.3
15.25,4.48636,0.0151348,0.151596,0.296559,0.0453049,0.303193,0.3
15.3,4.50117,0.0175142,0.167135,0.29582,0.0499074,0.318352,0.3
15.35,4.51594,0.020129,0.183432,0.294967,0.0547214,0.333512,0.3
15.4,4.53066,0.0229898,0.200486,0.293991,0.0597438,0.348672,0.3
15.45,4.54533,0.0261068,0.218299,0.29288,0.0649707,0.363831,0.3
15.5,4.55995,0.0294902,0.236869,0.291623,0.0703982,0.378991,0.3
15.55,4.57449,0.0331499,0.256198,0.290208,0.0760213,0.394151,0.3
15.6,4.58897,0.0370955,0.276284,0.288623,0.0818349,0.40931,0.3
15.65,4.60335,0.0413365,0.297129,0.286854,0.0878328,0.42447,0.3
15.7,4.61765,0.0458818,0.318731,0.28489,0.0940086,0.43963,0.3
15.75,4.63184,0.0507402,0.341092,0.282717,0.100355,0.454789,0.3
15.8,4.64592,0.05592,0.36421,0.280322,0.106863,0.469949,0.3
15.85,4.65987,0.0614291,0.388087,0.27769,0.113525,0.485108,0.3
15.9,4.67368,0.0672749,0.412721,0.27481,0.120331,0.500268,0.3
15.95,4.68734,0.0734644,0.438114,0.271666,0.12727,0.515428,0.3
16,4.70084,0.0800039,0.464264,0.268245,0.134329,0.530587,0.3
16.05,4.71416,0.0868991,0.491172,0.264534,0.141498,0.545747,0.3
16.1,4.72729,0.0941553,0.518839,0.260519,0.148762,0.560907,0.3
16.15,4.74021,0.101777,0.547263,0.256186,0.156106,0.576066,0.3
16.2,4.7529,0.109767,0.576445,0.251522,0.163514,0.591226,0.3
16.25,4.76536,0.118129,0.606386,0.246514,0.17097,0.606386,0.3
16.3,4.77755,0.126864,0.637084,0.24115,0.178456,0.621545,0.3
16.35,4.78947,0.135975,0.66854,0.235418,0.185952,0.636705,0.3
16.4,4.80109,0.145459,0.700754,0.229307,0.193438,0.651864,0.3
16.45,4.81239,0.155318,0.733727,0.222805,0.200893,0.667024,0.3
16.5,4.82336,0.165548,0.767457,0.215904,0.208292,0.682184,0.3
16.55,4.83398,0.176147,0.801772,0.20863,0.215577,0.68288,0.3
16.6,4.84422,0.187103,0.835537,0.201234,0.222497,0.66772,0.3
16.65,4.8541,0.198396,0.868544,0.193782,0.229017,0.652561,0.3
16.7,4.8636,0.210005,0.900794,0.186296,0.235146,0.637401,0.3
16.75,4.87273,0.221911,0.932285,0.1788,0.240895,0.622241,0.3
16.8,4.88148,0.234095,0.963018,0.171314,0.246276,0.607082,0.3
16.85,4.88986,0.246539,0.992993,0.163856,0.251299,0.591922,0.3
16.9,4.89787,0.259225,1.02221,0.156444,0.255979,0.576762,0.3
16.95,4.90551,0.272136,1.05067,0.149097,0.260327,0.561603,0.3
17,4.91278,0.285257,1.07837,0.14183,0.264357,0.546443,0.3
